34061251,188645,O,179587.16,1996-05-27,1-URGENT,Clerk#000007029,0,", final deposits sleep blithely. blithely quick ide"		
34061252,1052539,O,44677.76,1997-11-13,1-URGENT,Clerk#000003074,0,are until the pending 		
34061253,514792,O,111836.62,1996-10-31,4-NOT SPECIFIED,Clerk#000006011,0,ully regularly regular packages. final dino		
34061281,1155836,O,269020.07,1998-05-21,5-LOW,Clerk#000009507,0,ep quickly. ironic ideas nag		
34061282,1135061,O,132580.93,1997-07-22,5-LOW,Clerk#000002514,0,resias! furiously unusual asymptotes use slyly silent dependencies. 		
34061287,1227037,O,220461.24,1998-03-31,3-MEDIUM,Clerk#000005317,0,tructions sleep slyly carefully ironic excuses. dependencies above		
34061317,1105847,O,210659.22,1997-07-14,5-LOW,Clerk#000001939,0,fully regular deposits. carefully stealthy t		
34061319,1078981,O,152774.14,1997-02-25,3-MEDIUM,Clerk#000007073,0,arefully ironic packages. blithely enticing accounts believe 		
34061345,1224815,O,111210.99,1998-01-07,1-URGENT,Clerk#000004685,0,riously. carefully even asympt		
34061348,1418692,O,7355.25,1998-03-10,1-URGENT,Clerk#000004071,0," beans. regularly regular instructions doubt bli"		
34061350,434569,O,208465.65,1997-05-18,3-MEDIUM,Clerk#000002430,0," waters cajole. dependencies wake furiously. furiousl"		
34061376,464908,O,80764.38,1997-07-24,4-NOT SPECIFIED,Clerk#000003378,0,efully ironic deposits. slyly unusual packages cajole 		
34061382,142846,O,80303.71,1997-02-19,3-MEDIUM,Clerk#000009123,0,ffily bold pinto beans. blithely		
34061409,239776,O,286822.76,1998-03-26,3-MEDIUM,Clerk#000004200,0,kly regular deposits wake blithely on the slyly regular warthogs		
34061411,1163236,O,130511.02,1998-06-14,1-URGENT,Clerk#000004512,0,y about the furiously final deposits. ruthlessly regular depths haggle caref		
34061412,997144,O,73377.74,1996-04-03,5-LOW,Clerk#000000589,0,s foxes. slowly ironic requests x-		
34061413,997121,O,212761.82,1996-03-21,3-MEDIUM,Clerk#000008289,0,lly among the fluffily pending instructions. pending de		
34061415,368425,O,25991.40,1996-08-16,2-HIGH,Clerk#000001166,0,efully accounts. furiously pending accounts sleep 		
34061440,88852,O,56327.28,1996-07-29,1-URGENT,Clerk#000007102,0,ess pearls. quickly unusual packages boost. special accounts against the 		
34061441,804679,O,189476.37,1996-06-25,4-NOT SPECIFIED,Clerk#000000298,0,ular grouches boost blithely s		
34061444,836383,O,2353.43,1996-02-04,2-HIGH,Clerk#000006348,0,ely final packages doubt after the pending platelets. final foxes sleep		
34061447,177758,O,189485.75,1996-01-06,1-URGENT,Clerk#000003306,0," deposits use fluffily above the e"		
34061472,1070249,O,144058.21,1997-04-15,4-NOT SPECIFIED,Clerk#000003873,0,ndencies. packages haggl		
34061475,130688,O,225835.03,1996-10-03,4-NOT SPECIFIED,Clerk#000005679,0,ly final frays could have to sleep f		
34061476,458183,O,188767.33,1998-03-09,4-NOT SPECIFIED,Clerk#000009198,0,uiet ideas haggle blithely. slyly even		
34061506,304192,O,16903.24,1996-04-01,3-MEDIUM,Clerk#000005805,0,efully. ironic theodolites haggle f		
34061507,540571,O,187651.42,1998-02-20,4-NOT SPECIFIED,Clerk#000008223,0,e the doggedly ironic requests. slyly silent ideas impress. furiously pendi		
34061508,1368317,O,32051.93,1996-02-07,4-NOT SPECIFIED,Clerk#000009017,0,into beans affix slyly according to the		
34061510,381251,O,260375.33,1997-08-27,2-HIGH,Clerk#000002048,0,nag quickly fluffily final accounts. sly		
34061537,764743,O,56911.82,1997-11-20,5-LOW,Clerk#000007969,0,nusual requests. carefully 		
34061539,1392610,O,230934.97,1996-07-22,5-LOW,Clerk#000003920,0,"ronic instructions haggle quickly about the special, careful a"		
34061540,1067551,O,135374.06,1996-01-21,1-URGENT,Clerk#000002228,0,carefully blithely ironic t		
34061541,812422,O,10103.68,1996-03-08,4-NOT SPECIFIED,Clerk#000000849,0,lar deposits cajole alwa		
34061543,482534,O,322403.95,1996-12-10,2-HIGH,Clerk#000009488,0,sual instructions integrate according to the express pack		
34061568,938716,O,221335.23,1996-01-14,2-HIGH,Clerk#000009337,0,s cajole slyly. furiously final packages wake blithely above the		
34061573,1435948,O,174104.08,1997-08-21,1-URGENT,Clerk#000004090,0,aggle carefully against the ca		
34061575,1385053,O,29019.58,1997-04-20,5-LOW,Clerk#000009604,0,ing to the slyly blithe requests. epitaphs above the slyly ironi		
34061600,53243,O,13987.95,1998-07-20,4-NOT SPECIFIED,Clerk#000008756,0,ly regular waters. requests haggle according to th		
34061604,21026,O,114715.26,1996-12-04,4-NOT SPECIFIED,Clerk#000009632,0,ests haggle along the furiously pending forges. furiously regular cour		
34061605,873052,O,241828.16,1997-12-11,3-MEDIUM,Clerk#000004645,0,even packages. closely ironic cour		
34061606,371668,O,182787.07,1996-02-01,5-LOW,Clerk#000002485,0,ietly regular excuses during the slyl		
34061607,609793,O,96285.55,1996-03-24,5-LOW,Clerk#000000082,0,gular platelets dazzle foxes. blithely 		
34061634,393136,O,65031.35,1997-09-13,5-LOW,Clerk#000001895,0,furiously ironic asymptotes. slyly fi		
34061635,1434725,O,123262.76,1997-11-09,3-MEDIUM,Clerk#000009891,0,. theodolites sleep fluffily according to the slyly unusual instruction		
34061638,1119551,O,305927.47,1997-12-22,5-LOW,Clerk#000005708,0,"larly carefully special packages. pending, s"		
34061664,1408274,O,181229.18,1996-08-14,2-HIGH,Clerk#000008704,0,ove the furiously final packages sleep carefully hock		
34061665,351218,O,191884.27,1996-03-06,1-URGENT,Clerk#000005319,0,refully regular ideas. fluffily pending packages aft		
34061666,415546,O,73965.23,1998-03-14,3-MEDIUM,Clerk#000002141,0,blithely ironic courts haggle furiously! closely final instructions above th		
34061667,66838,O,141792.82,1996-02-27,2-HIGH,Clerk#000005334,0,iously according to the 		
34061699,48244,O,182945.78,1997-05-31,2-HIGH,Clerk#000009507,0,e carefully unusual excuses. carefully reg		
34061701,1319569,O,44710.57,1997-06-02,2-HIGH,Clerk#000002292,0,e carefully regular requests. carefully silent packages use blithely. carefu		
34061702,495952,O,195472.43,1997-05-27,2-HIGH,Clerk#000005369,0,es wake carefully ironic foxes.		
34061703,1455724,O,15186.59,1996-09-12,2-HIGH,Clerk#000004866,0," warhorses. slyly special theodolites lose quickly according t"		
34061730,387577,O,29520.08,1997-06-15,2-HIGH,Clerk#000005387,0,tes. express excuses according to the even deposits cajole flu		
34061731,1003174,O,299147.35,1996-10-08,1-URGENT,Clerk#000008136,0,deposits across the quickly final		
34061734,476068,O,113450.78,1998-06-22,2-HIGH,Clerk#000005442,0,usual foxes after the blithely silent packages haggle slyly slyly e		
34061760,179246,O,239464.22,1996-03-13,2-HIGH,Clerk#000005973,0,ss packages nag quietly. furiously ironic asymptotes integrate careful		
34061761,582320,O,135607.83,1996-03-26,3-MEDIUM,Clerk#000006452,0," the quickly regular asymptotes "		
34061762,1037227,O,51518.14,1997-11-12,5-LOW,Clerk#000001025,0,ly even foxes boost. carefully regular asymptotes so		
34061764,515773,O,240272.83,1998-05-09,1-URGENT,Clerk#000007446,0,regular foxes haggle carefully. 		
34061766,99001,O,20758.36,1997-09-19,5-LOW,Clerk#000001948,0,ly quickly express platelets. quickly silent pinto beans cajole furious		
34061767,377026,O,148286.59,1997-08-11,1-URGENT,Clerk#000003729,0,counts. unusual foxes haggle carefully regular requests. accounts dazzle 		
34061792,675403,O,18170.61,1997-05-11,2-HIGH,Clerk#000000506,0,osits. carefully final pinto beans sleep	 fluffily regular requ	
34061793,996491,O,145341.87,1996-03-13,1-URGENT,Clerk#000001659,0,uriously ironic decoys affix slyly furiously regular deposits. fluffily even		
34061794,512773,O,62517.46,1997-07-05,3-MEDIUM,Clerk#000009093,0,carefully quickly even pint		
34061795,663832,O,102524.71,1996-10-29,4-NOT SPECIFIED,Clerk#000001555,0,cial accounts believe. regular deposits use slyly f		
34061797,1335445,O,133609.64,1996-09-20,2-HIGH,Clerk#000009111,0,ys unusual frays. accounts		
34061827,1163689,O,38210.42,1997-06-11,5-LOW,Clerk#000002615,0,"p even, final instructions. final accounts nag"		
34061828,1094491,O,106733.97,1998-02-24,3-MEDIUM,Clerk#000008105,0,cording to the furiously final theodolites are packag		
34061830,650833,O,223340.49,1997-03-12,2-HIGH,Clerk#000002541,0,ake quickly. quickly ironic courts wake. slyly pending packages affix from 		
34061831,521537,O,287606.97,1996-11-17,1-URGENT,Clerk#000002813,0,"ests. furious, busy ideas x-ray. silent dolphins wake slyly silent dep"		
34061858,659452,O,115796.68,1996-01-04,3-MEDIUM,Clerk#000009383,0,ong the quickly regula		
34061860,991496,O,96487.60,1998-06-06,4-NOT SPECIFIED,Clerk#000008788,0,s foxes. accounts cajole furiously express pac		
34061861,558457,O,125463.28,1996-01-05,5-LOW,Clerk#000009826,0,"counts. final pinto beans past the final, ironic platelets wake blithe"		
34061863,868531,O,172669.75,1998-05-26,4-NOT SPECIFIED,Clerk#000009707,0,lthy dolphins. slyly ironic platelets print? blithely expr		
34061888,877438,O,200786.68,1998-01-20,1-URGENT,Clerk#000008965,0,osits. special requests about the carefully regular deposits use furiously bli		
34061889,595784,O,173461.76,1998-04-06,1-URGENT,Clerk#000000129,0,le furiously special requests. special ideas cajole sly		
34061890,838741,O,297994.74,1996-03-24,4-NOT SPECIFIED,Clerk#000004293,0," instructions affix slyly. regular, special excuses wake quickly"		
34061894,587405,O,195325.57,1997-10-31,5-LOW,Clerk#000007295,0,. slyly pending platelets use fluffily after the expre		
34061895,1007530,O,339901.46,1997-10-10,1-URGENT,Clerk#000009555,0," cajole blithely excuses. slyly regular asymptotes boost"		
34061921,1307863,O,90837.33,1996-04-23,3-MEDIUM,Clerk#000002212,0,", regular excuses cajole. packages are across the slyly final instruc"		
34061926,103411,O,79551.37,1996-02-16,3-MEDIUM,Clerk#000009182,0,"ly ironic, pending requests. braids are fur"		
34061954,124813,O,282855.36,1997-10-17,3-MEDIUM,Clerk#000003227,0,". bold, regular requests according to the Tiresias sleep carefu"		
34061956,399262,O,116059.82,1996-09-27,2-HIGH,Clerk#000004096,0,ly bold accounts solve furiously furiously e		
34061957,872065,O,162520.96,1998-03-18,5-LOW,Clerk#000000447,0,cording to the blithely ironic forges. furiously special inst		
34061958,274862,O,139075.86,1998-03-21,3-MEDIUM,Clerk#000000018,0," blithely express requests lose furiously fluffily "		
34061986,71149,O,83498.48,1998-06-06,5-LOW,Clerk#000009062,0,ess ideas haggle. regular accounts lose slyl		
34061987,281779,O,100120.04,1996-08-31,3-MEDIUM,Clerk#000007939,0,"ed to affix about the furiously special deposits. bold, regular reques"		
34061991,268237,O,97276.45,1997-01-31,2-HIGH,Clerk#000002027,0," final deposits affix carefully across the furiousl"		
34062017,1228078,O,172728.02,1997-01-10,2-HIGH,Clerk#000002651,0,ls kindle carefully. slyly ironic pinto beans haggle blithely. final 		
34062018,281998,O,153742.54,1996-06-06,1-URGENT,Clerk#000001497,0,ly unusual accounts		
34062019,1033093,O,141195.04,1996-03-31,3-MEDIUM,Clerk#000001914,0,usly bold deposits. regular instructions haggle around the carefully en		
34062021,1071739,O,96979.25,1996-10-15,5-LOW,Clerk#000008802,0,its use. furiously express requests nag. car		
34062022,712859,O,94145.55,1997-03-25,5-LOW,Clerk#000003614,0,ffy courts haggle. dogged braids nag. 		
34062048,214406,O,195900.81,1997-05-02,5-LOW,Clerk#000003214,0,sly final pinto beans. b		
34062049,507956,O,105580.00,1997-04-04,1-URGENT,Clerk#000009389,0,onic theodolites? blithely		
34062050,701353,O,108409.22,1998-07-12,3-MEDIUM,Clerk#000001164,0,al warhorses. theodolites detect slyly even requests. 		
34062052,341230,O,3724.67,1998-05-18,1-URGENT,Clerk#000008953,0,counts. regular orbits		
34062054,64517,O,17130.46,1996-02-16,4-NOT SPECIFIED,Clerk#000000163,0,ccounts use quickly! fur		
34062082,1127456,O,111233.30,1996-01-03,3-MEDIUM,Clerk#000004528,0,y. carefully pending packages about the blithely regular realm		
34062084,339935,O,48744.48,1996-12-14,3-MEDIUM,Clerk#000006414,0,efully regular foxes. silent pinto beans doze. blith		
34062085,1284031,O,155419.29,1998-06-06,2-HIGH,Clerk#000006930,0,"al, slow pinto beans believe blithely according to the regular deposi"		
34062112,928625,O,195355.18,1997-05-17,1-URGENT,Clerk#000009987,0,usly brave pinto beans above the quick		
34062114,425243,O,192723.06,1998-05-12,5-LOW,Clerk#000003523,0,ions. fluffily bold accounts use sly		
34062116,373519,O,52971.01,1997-08-19,3-MEDIUM,Clerk#000005794,0,ilent asymptotes! even requests wake slyly! ruthlessly expr		
34062118,891665,O,336224.85,1997-02-14,4-NOT SPECIFIED,Clerk#000000106,0,"en accounts haggle? bold, express grouches snooze after the bl"		
34062119,1202498,O,144553.52,1997-06-30,1-URGENT,Clerk#000005807,0,y! regular deposits about the even foxes are slyly e		
34062148,1199171,O,67555.88,1997-04-23,3-MEDIUM,Clerk#000000620,0,e slyly bold instructions. slyly pendi		
34062176,295186,O,64883.66,1997-01-27,3-MEDIUM,Clerk#000005507,0,le. regular packages are fluffily. requests ha		
34062181,1013329,O,121444.37,1996-05-23,1-URGENT,Clerk#000007911,0,. slyly final requests wake furiously daring accounts. carefully final deposit		
34062182,1495705,O,148583.93,1996-06-17,5-LOW,Clerk#000002514,0,"cial ideas use against the silent, ir"		
34062183,1312381,O,93061.33,1998-07-21,4-NOT SPECIFIED,Clerk#000009428,0,"kly slyly ironic pinto beans. even, ironic dependencies wake "		
34062208,1164235,O,40124.02,1998-06-25,5-LOW,Clerk#000005482,0,press pinto beans wake quickly carefully ironic 		
34062209,1270384,O,9574.10,1996-08-22,5-LOW,Clerk#000000512,0," cajole blithely. carefully final deposits use quickly alongside of the"		
34062215,819973,O,47879.47,1998-07-14,1-URGENT,Clerk#000000026,0,ptotes impress blit		
34062243,1464019,O,6037.79,1997-03-27,4-NOT SPECIFIED,Clerk#000003931,0,usual accounts haggle above the final warhorses. quic		
34062244,1263883,O,136211.23,1996-05-08,3-MEDIUM,Clerk#000008122,0,d multipliers are furiously blithely ironic acc		
34062246,1079047,O,174209.32,1998-04-27,2-HIGH,Clerk#000002027,0,usly regular instructions. ir		
34062247,523901,O,425262.99,1997-11-15,5-LOW,Clerk#000000430,0,ly along the quickly pending sa		
34062272,194038,O,217349.66,1997-02-22,1-URGENT,Clerk#000001263,0,fully. furiously ironi		
34062273,183656,O,213320.86,1996-05-09,1-URGENT,Clerk#000004861,0,"kages. regular, ironi"		
34062275,749068,O,137967.17,1996-09-09,3-MEDIUM,Clerk#000005485,0,s. furiously unusual foxes haggle. unusual excuses sleep. unus		
34062277,388904,O,66945.16,1996-10-27,3-MEDIUM,Clerk#000000815,0," furiously pending platelets. regular platelets cajole furiou"		
34062278,799333,O,338065.92,1997-05-09,3-MEDIUM,Clerk#000003651,0,structions sleep. furiously regular packages		
34062306,1248664,O,150060.17,1997-05-03,5-LOW,Clerk#000000017,0,re slyly after the c		
34062307,1276177,O,145483.16,1996-06-22,5-LOW,Clerk#000003421,0,inst the packages. slyly final asymptotes 		
34062310,911038,O,181620.00,1997-07-25,3-MEDIUM,Clerk#000002212,0,y special deposits among the ca		
34062336,365321,O,78399.83,1998-03-07,4-NOT SPECIFIED,Clerk#000005290,0,fluffily regular account		
34062337,449983,O,47682.02,1996-04-16,4-NOT SPECIFIED,Clerk#000003656,0," closely after the ir"		
34062339,1467052,O,69495.73,1996-07-05,4-NOT SPECIFIED,Clerk#000007340,0," ideas cajole. accounts sleep furiously express deposits"		
34062341,1438256,O,167970.37,1998-04-08,2-HIGH,Clerk#000001054,0," the blithely even instructions affix quickly deposit"		
34062373,1117099,O,265840.53,1997-04-22,1-URGENT,Clerk#000001663,0," slyly ruthless platelets cajole"		
34062374,1055881,O,123658.94,1997-11-13,5-LOW,Clerk#000000384,0,beans haggle. regular		
34062375,1169446,O,132739.66,1996-03-30,2-HIGH,Clerk#000007381,0,posits. carefully regular theodolites wake slyly sil		
34062402,705301,O,70818.33,1998-07-01,1-URGENT,Clerk#000009815,0,ly bold requests haggle furiously furiously express theodol		
34062403,984769,O,173036.61,1997-01-06,1-URGENT,Clerk#000009562,0," ideas wake? even, ironic deposits above the slyly "		
34062432,171440,O,50921.44,1998-03-20,5-LOW,Clerk#000009429,0,ress packages. specia		
34062438,683548,O,183906.96,1997-02-13,3-MEDIUM,Clerk#000001689,0,ons haggle furiously above the express		
34062439,1363267,O,48913.93,1998-01-06,2-HIGH,Clerk#000006112,0,arefully pending ideas haggle slyly carefully regular requests		
34062468,6160,O,52648.26,1997-10-27,1-URGENT,Clerk#000009417,0,"long the furiously bold deposits are among the furious, busy foxe"		
34062469,11498,O,208296.86,1996-10-28,5-LOW,Clerk#000005363,0,"deposits. bold, regular platelets cajole carefu"		
34062499,1217696,O,113167.77,1996-01-22,1-URGENT,Clerk#000004493,0,s haggle express instructions. carefully ironic reque		
34062502,1264171,O,164442.81,1996-01-27,3-MEDIUM,Clerk#000005283,0,ourts are after the regular ideas. ironic accounts hinder. iron		
34062529,19960,O,231732.33,1998-03-22,2-HIGH,Clerk#000007428,0,"lar ideas. slyly pending requests sleep between the special, sp"		
34062534,649244,O,117086.97,1998-06-23,4-NOT SPECIFIED,Clerk#000006263,0,nusual pains cajole thinly after the furiously pending requests: slyly bold 		
34062562,399499,O,150050.43,1997-09-07,3-MEDIUM,Clerk#000006978,0,ts nag regular ideas. ironic packages cajole carefully. sly		
34062564,1135780,O,51508.11,1996-01-09,5-LOW,Clerk#000005371,0,encies thrash quickly slyly final accounts. 		
34062566,1296925,O,68338.99,1996-05-06,1-URGENT,Clerk#000000806,0,s are furiously ironic deposits. dogged pinto beans detect even		
34062592,1464013,O,45110.93,1996-02-17,3-MEDIUM,Clerk#000006630,0,ironic pearls. slyly ironic notornis are f		
